timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-02-17 03:00:00;0.0;;50.0;58.8380451948382;19.941124329871105;0.0;52.63905739645222
2030-02-17 04:00:00;0.0;;50.0;58.83836707811668;19.886710812287145;0.0;52.64388206636665
2030-02-17 05:00:00;0.0;;49.99999999999999;58.838688990897595;19.83229230739387;0.0;52.6487071784896
2030-02-17 06:00:00;0.0;;50.0;58.83901093318366;19.777868814734166;0.0;52.65353273286161
2030-02-17 07:00:00;0.0;;50.0;58.83933290497757;19.723440333850874;0.0;52.65835872952321
2030-02-17 08:00:00;0.0;;50.0;58.83965490628203;19.669006864286796;0.0;52.66318516851493
2030-02-17 09:00:00;0.0;;49.99999999999999;58.839976937099735;19.614568405584695;0.0;52.66801204987732
2030-02-17 10:00:00;0.0;;0.0;0.0;19.614568405584695;0.0;0.0
2030-02-17 11:00:00;0.0;;0.0;0.0;19.614568405584695;0.0;0.0
2030-02-17 12:00:00;0.0;;50.0;58.84029899743342;19.560124957287282;0.0;52.67283937365092
2030-02-17 13:00:00;0.0;;50.0;58.84062108728576;19.505676518937236;0.0;52.67766713987629
2030-02-17 14:00:00;0.0;;49.99999999999999;58.840943206659475;19.451223090077185;0.0;52.682495348593974
2030-02-17 15:00:00;0.0;;50.0;58.841265355557276;19.396764670249727;0.0;52.68732399984454
2030-02-17 16:00:00;0.0;;50.0;58.84158753398185;19.34230125899741;0.0;52.69215309366853
2030-02-17 17:00:00;0.0;;50.0;58.84190974193592;19.287832855862735;0.0;52.69698263010652
2030-02-17 18:00:00;0.0;;50.0;58.84223197942219;19.233359460388176;0.0;52.701812609199074
2030-02-17 19:00:00;0.0;;50.0;58.84255424644336;19.178881072116152;0.0;52.706643030986775
2030-02-17 20:00:00;0.0;;50.0;58.84287654300214;19.124397690589046;0.0;52.71147389551018
2030-02-17 21:00:00;0.0;;50.0;58.84319886910124;19.069909315349197;0.0;52.71630520280989
2030-02-17 22:00:00;0.0;;50.0;58.84352122474337;19.0154159459389;0.0;52.72113695292647
2030-02-17 23:00:00;0.0;;50.0;58.84384360993123;18.960917581900418;0.0;52.725969145900514
2030-02-18 00:00:00;0.0;;50.0;58.84416602466753;18.906414222775958;0.0;52.73080178177261
2030-02-18 01:00:00;0.0;;50.0;58.84448846895498;18.851905868107696;0.0;52.73563486058336
2030-02-18 02:00:00;0.0;;50.0;58.84481094279629;18.79739251743776;0.0;52.74046838237335
2030-02-18 03:00:00;0.0;;50.0;58.84513344619417;18.742874170308237;0.0;52.74530234718319
2030-02-18 04:00:00;0.0;;50.0;58.845455979151325;18.688350826261175;0.0;52.75013675505348
2030-02-18 05:00:00;0.0;;50.0;58.84577854167046;18.63382248483858;0.0;52.75497160602483
2030-02-18 06:00:00;0.0;;50.0;58.846101133754296;18.579289145582408;0.0;52.75980690013786
2030-02-18 07:00:00;0.0;;50.0;58.84642375540553;18.524750808034582;0.0;52.76464263743318
2030-02-18 08:00:00;0.0;;50.0;58.846746406626885;18.47020747173698;0.0;52.7694788179514
2030-02-18 09:00:00;0.0;;50.0;58.84706908742107;18.41565913623144;0.0;52.774315441733165
2030-02-18 10:00:00;0.0;;50.0;58.84739179779078;18.361105801059754;0.0;52.779152508819095
2030-02-18 11:00:00;0.0;;50.0;58.84771453773874;18.306547465763675;0.0;52.783990019249806
2030-02-18 12:00:00;0.0;;50.0;58.84803730726766;18.251984129884914;0.0;52.788827973065956
2030-02-18 13:00:00;0.0;;50.0;58.84836010638025;18.197415792965135;0.0;52.79366637030817
2030-02-18 14:00:00;0.0;;50.0;58.84868293507922;18.142842454545967;0.0;52.798505211017094
2030-02-18 15:00:00;0.0;;50.0;58.849005793367276;18.088264114168993;0.0;52.803344495233375
2030-02-18 16:00:00;0.0;;50.0;58.84932868124714;18.033680771375757;0.0;52.80818422299767
2030-02-18 17:00:00;0.0;;50.0;58.849651598721515;17.97909242570776;0.0;52.81302439435062
2030-02-18 18:00:00;0.0;;50.0;58.849974545793124;17.924499076706454;0.0;52.817865009332884
2030-02-18 19:00:00;0.0;;50.0;58.85029752246468;17.86990072391326;0.0;52.82270606798512
2030-02-18 20:00:00;0.0;;50.0;58.85062052873888;17.815297366869554;0.0;52.82754757034802
2030-02-18 21:00:00;0.0;;49.99999999999999;58.85094356461845;17.760689005116664;0.0;52.83238951646221
2030-02-18 22:00:00;0.0;;50.0;58.8512666301061;17.70607563819588;0.0;52.837231906368395
2030-02-18 23:00:00;0.0;;50.0;58.851589725204555;17.65145726564845;0.0;52.84207474010724
2030-02-19 00:00:00;0.0;;50.0;58.85191284991651;17.596833887015578;0.0;52.846918017719425
2030-02-19 01:00:00;0.0;;50.0;58.852236004244695;17.54220550183843;0.0;52.85176173924563
2030-02-19 02:00:00;0.0;;50.0;58.85255918819181;17.48757210965813;0.0;52.85660590472656
2030-02-19 03:00:00;0.0;;50.0;58.85288240176058;17.432933710015757;0.0;52.86145051420288
2030-02-19 04:00:00;0.0;;50.0;58.85320564495372;17.378290302452342;0.0;52.8662955677153
2030-02-19 05:00:00;0.0;;50.0;58.85352891777394;17.323641886508888;0.0;52.87114106530451
2030-02-19 06:00:00;0.0;;50.0;58.85385222022396;17.268988461726344;0.0;52.875987007011226
2030-02-19 07:00:00;0.0;;49.99999999999999;58.85417555230649;17.214330027645623;0.0;52.880833392876134
2030-02-19 08:00:00;0.0;;0.0;0.0;17.214330027645623;0.0;0.0
2030-02-19 09:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 10:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 11:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 12:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 13:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 14:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 15:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 16:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 17:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 18:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 19:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 20:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 21:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 22:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-19 23:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 00:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 01:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 02:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 03:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 04:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 05:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 06:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 07:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 08:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 09:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 10:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 11:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 12:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 13:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 14:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 15:00:00;0.0;;0.0;0.0;17.214330027645637;0.0;0.0
2030-02-20 16:00:00;0.0;;50.0;58.85449891402426;17.159666583807606;0.0;52.88568022293997
2030-02-20 17:00:00;0.0;;50.0;58.85482230537997;17.104998129753096;0.0;52.890527497243426
2030-02-20 18:00:00;0.0;;50.0;58.85514572637634;17.050324665022888;0.0;52.89537521582722
2030-02-20 19:00:00;0.0;;50.0;58.85546917701609;16.99564618915773;0.0;52.90022337873208
2030-02-20 20:00:00;0.0;;50.0;58.85579265730194;16.940962701698318;0.0;52.90507198599874
2030-02-20 21:00:00;0.0;;49.99999999999999;58.85611616723659;16.886274202185312;0.0;52.9099210376679
2030-02-20 22:00:00;0.0;;50.0;58.8564397068228;16.83158069015933;0.0;52.91477053378032
2030-02-20 23:00:00;0.0;;50.0;58.85676327606324;16.77688216516095;0.0;52.91962047437672
2030-02-21 00:00:00;0.0;;50.0;58.85708687496064;16.722178626730695;0.0;52.92447085949785
2030-02-21 01:00:00;0.0;;49.99999999999999;58.857410503517734;16.667470074409064;0.0;52.92932168918444
2030-02-21 02:00:00;0.0;;50.0;58.857734161737234;16.612756507736503;0.0;52.93417296347725
2030-02-21 03:00:00;0.0;;50.0;58.85805784962186;16.558037926253416;0.0;52.93902468241703
2030-02-21 04:00:00;0.0;;50.0;58.85838156717432;16.50331432950017;0.0;52.943876846044525
2030-02-21 05:00:00;0.0;;50.0;58.85870531439734;16.448585717017085;0.0;52.9487294544005
2030-02-21 06:00:00;0.0;;50.0;58.85902909129364;16.393852088344442;0.0;52.95358250752571
2030-02-21 07:00:00;0.0;;50.0;58.85935289786594;16.339113443022477;0.0;52.95843600546093
2030-02-21 08:00:00;0.0;;0.0;0.0;16.339113443022477;0.0;0.0
2030-02-21 09:00:00;0.0;;0.0;0.0;16.339113443022477;0.0;0.0
2030-02-21 10:00:00;0.0;;0.0;0.0;16.339113443022477;0.0;0.0
2030-02-21 11:00:00;0.0;;0.0;0.0;16.339113443022477;0.0;0.0
2030-02-21 12:00:00;0.0;;0.0;0.0;16.339113443022477;0.0;0.0
2030-02-21 13:00:00;0.0;;0.0;0.0;16.339113443022477;0.0;0.0
2030-02-21 14:00:00;0.0;;0.0;0.0;16.339113443022477;0.0;0.0
2030-02-21 15:00:00;0.0;;50.0;58.85967673411696;16.284369780591383;0.0;52.96328994824692
2030-02-21 16:00:00;0.0;;50.0;58.860000600049425;16.22962110059132;0.0;52.96814433592446
2030-02-21 17:00:00;0.0;;50.0;58.86032449566604;16.174867402562395;0.0;52.97299916853432
2030-02-21 18:00:00;0.0;;50.0;58.86064842096955;16.120108686044677;0.0;52.97785444611729
2030-02-21 19:00:00;0.0;;50.0;58.860972375962646;16.065344950578194;0.0;52.98271016871415
2030-02-21 20:00:00;0.0;;50.0;58.861296360648076;16.010576195702928;0.0;52.98756633636569
2030-02-21 21:00:00;0.0;;50.0;58.86162037502855;15.955802420958825;0.0;52.992422949112694
2030-02-21 22:00:00;0.0;;50.0;58.861944419106784;15.901023625885784;0.0;52.99728000699597
2030-02-21 23:00:00;0.0;;50.0;58.86226849288551;15.846239810023665;0.0;53.00213751005631
2030-02-22 00:00:00;0.0;;50.0;58.86259259636745;15.791450972912282;0.0;53.00699545833451
2030-02-22 01:00:00;0.0;;50.0;58.86291672955532;15.73665711409141;0.0;53.011853851871386
2030-02-22 02:00:00;0.0;;50.0;58.86324089245185;15.681858233100778;0.0;53.016712690707756
2030-02-22 03:00:00;0.0;;50.0;58.863565085059754;15.627054329480078;0.0;53.02157197488441
2030-02-22 04:00:00;0.0;;50.0;58.86388930738176;15.572245402768957;0.0;53.02643170444219
2030-02-22 05:00:00;0.0;;50.0;58.86421355942059;15.517431452507019;0.0;53.03129187942191
2030-02-22 06:00:00;0.0;;50.0;58.86453784117897;15.462612478233828;0.0;53.03615249986439
2030-02-22 07:00:00;0.0;;50.0;58.86486215265963;15.407788479488906;0.0;53.041013565810466
2030-02-22 08:00:00;0.0;;0.0;0.0;15.407788479488906;0.0;0.0
2030-02-22 09:00:00;0.0;;0.0;0.0;15.407788479488906;0.0;0.0
2030-02-22 10:00:00;0.0;;0.0;0.0;15.407788479488906;0.0;0.0
2030-02-22 11:00:00;0.0;;0.0;0.0;15.407788479488906;0.0;0.0
2030-02-22 12:00:00;0.0;;0.0;0.0;15.407788479488906;0.0;0.0
2030-02-22 13:00:00;0.0;;0.0;0.0;15.407788479488906;0.0;0.0
2030-02-22 14:00:00;0.0;;0.0;0.0;15.407788479488906;0.0;0.0
2030-02-22 15:00:00;0.0;;50.0;58.86518649386528;15.352959455811728;0.0;53.04587507730097
2030-02-22 16:00:00;0.0;;50.0;58.86551086479866;15.298125406741734;0.0;53.05073703437673
2030-02-22 17:00:00;0.0;;50.0;58.86583526546248;15.243286331818316;0.0;53.0555994370786
2030-02-22 18:00:00;0.0;;50.0;58.86615969585947;15.188442230580826;0.0;53.06046228544741
2030-02-22 19:00:00;0.0;;49.99999999999999;58.86648415599235;15.133593102568573;0.0;53.065325579524014
2030-02-22 20:00:00;0.0;;50.0;58.86680864586387;15.078738947320826;0.0;53.070189319349275
2030-02-22 21:00:00;0.0;;50.0;58.86713316547673;15.02387976437681;0.0;53.07505350496403
2030-02-22 22:00:00;0.0;;50.0;58.86745771483366;14.969015553275707;0.0;53.079918136409155
2030-02-22 23:00:00;0.0;;50.0;58.867782293937395;14.914146313556659;0.0;53.084783213725494
2030-02-23 00:00:00;0.0;;50.0;58.86810690279066;14.859272044758763;0.0;53.08964873695393
2030-02-23 01:00:00;0.0;;50.0;58.86843154139617;14.804392746421074;0.0;53.094514706135335
2030-02-23 02:00:00;0.0;;50.0;58.86875620975666;14.749508418082609;0.0;53.099381121310564
2030-02-23 03:00:00;0.0;;50.0;58.86908090787487;14.694619059282338;0.0;53.10424798252051
2030-02-23 04:00:00;0.0;;50.0;58.8694056357535;14.639724669559191;0.0;53.109115289806056
2030-02-23 05:00:00;0.0;;50.0;58.8697303933953;14.584825248452056;0.0;53.11398304320808
2030-02-23 06:00:00;0.0;;50.0;58.870055180802986;14.529920795499777;0.0;53.11885124276747
2030-02-23 07:00:00;0.0;;50.0;58.8703799979793;14.475011310241158;0.0;53.12371988852512
2030-02-23 08:00:00;0.0;;0.0;0.0;14.475011310241158;0.0;0.0
2030-02-23 09:00:00;0.0;;0.0;0.0;14.475011310241158;0.0;0.0
2030-02-23 10:00:00;0.0;;0.0;0.0;14.475011310241158;0.0;0.0
2030-02-23 11:00:00;0.0;;0.0;0.0;14.475011310241158;0.0;0.0
2030-02-23 12:00:00;0.0;;0.0;0.0;14.475011310241158;0.0;0.0
2030-02-23 13:00:00;0.0;;0.0;0.0;14.475011310241158;0.0;0.0
2030-02-23 14:00:00;0.0;;50.0;58.870704844926955;14.420096792214958;0.0;53.12858898052194
2030-02-23 15:00:00;0.0;;50.0;58.87102972164868;14.365177240959895;0.0;53.13345851879881
2030-02-23 16:00:00;0.0;;50.0;58.871354628147216;14.310252656014645;0.0;53.13832850339665
2030-02-23 17:00:00;0.0;;50.0;58.87167956442529;14.255323036917842;0.0;53.143198934356356
2030-02-23 18:00:00;0.0;;50.0;58.872004530485626;14.200388383208077;0.0;53.14806981171885
2030-02-23 19:00:00;0.0;;49.99999999999999;58.872329526330944;14.1454486944239;0.0;53.15294113552503
2030-02-23 20:00:00;0.0;;50.0;58.872654551964004;14.090503970103816;0.0;53.157812905815845
2030-02-23 21:00:00;0.0;;50.0;58.87297960738751;14.03555420978629;0.0;53.1626851226322
2030-02-23 22:00:00;0.0;;50.0;58.873304692604194;13.980599413009745;0.0;53.16755778601501
2030-02-23 23:00:00;0.0;;50.0;58.873629807616794;13.925639579312561;0.0;53.172430896005224
2030-02-24 00:00:00;0.0;;50.0;58.87395495242804;13.870674708233073;0.0;53.17730445264377
2030-02-24 01:00:00;0.0;;50.0;58.87428012704067;13.815704799309579;0.0;53.18217845597158
2030-02-24 02:00:00;0.0;;50.0;58.8746053314574;13.76072985208033;0.0;53.187052906029606
2030-02-24 03:00:00;0.0;;50.0;58.87493056568098;13.705749866083536;0.0;53.191927802858785
2030-02-24 04:00:00;0.0;;50.0;58.87525582971412;13.650764840857368;0.0;53.19680314650007
2030-02-24 05:00:00;0.0;;50.0;58.87558112355958;13.595774775939951;0.0;53.20167893699441
2030-02-24 06:00:00;0.0;;50.0;58.87590644722006;13.540779670869366;0.0;53.20655517438278
2030-02-24 07:00:00;0.0;;50.0;58.87623180069832;13.485779525183657;0.0;53.21143185870611
2030-02-24 08:00:00;0.0;;50.0;58.87655718399708;13.430774338420822;0.0;53.21630899000539
2030-02-24 09:00:00;0.0;;50.0;58.87688259711907;13.375764110118817;0.0;53.22118656832157
2030-02-24 10:00:00;0.0;;0.0;0.0;13.375764110118817;0.0;0.0
2030-02-24 11:00:00;0.0;;0.0;0.0;13.375764110118817;0.0;0.0
2030-02-24 12:00:00;0.0;;0.0;0.0;13.375764110118817;0.0;0.0
2030-02-24 13:00:00;0.0;;50.0;58.87720804006703;13.320748839815558;0.0;53.22606459369563
2030-02-24 14:00:00;0.0;;50.0;58.8775335128437;13.265728527048914;0.0;53.23094306616855
2030-02-24 15:00:00;0.0;;50.0;58.877859015451804;13.210703171356716;0.0;53.2358219857813
2030-02-24 16:00:00;0.0;;50.0;58.87818454789408;13.155672772276752;0.0;53.24070135257487
2030-02-24 17:00:00;0.0;;50.0;58.87851011017326;13.100637329346766;0.0;53.245581166590235
2030-02-24 18:00:00;0.0;;50.0;58.87883570229208;13.045596842104459;0.0;53.250461427868395
2030-02-24 19:00:00;0.0;;50.0;58.879161324253275;12.990551310087492;0.0;53.255342136450345
2030-02-24 20:00:00;0.0;;50.0;58.879486976059574;12.935500732833482;0.0;53.260223292377084
2030-02-24 21:00:00;0.0;;50.0;58.87981265771373;12.880445109880005;0.0;53.2651048956896
2030-02-24 22:00:00;0.0;;50.0;58.880138369218464;12.825384440764596;0.0;53.26998694642892
2030-02-24 23:00:00;0.0;;50.0;58.88046411057651;12.770318725024742;0.0;53.274869444636046
2030-02-25 00:00:00;0.0;;50.0;58.88078988179062;12.715247962197893;0.0;53.27975239035198
2030-02-25 01:00:00;0.0;;50.0;58.88111568286351;12.660172151821453;0.0;53.28463578361775
2030-02-25 02:00:00;0.0;;50.0;58.88144151379793;12.605091293432787;0.0;53.289519624474366
2030-02-25 03:00:00;0.0;;50.0;58.88176737459662;12.550005386569216;0.0;53.29440391296286
2030-02-25 04:00:00;0.0;;50.0;58.882093265262306;12.494914430768016;0.0;53.29928864912426
2030-02-25 05:00:00;0.0;;50.0;58.88241918579773;12.439818425566425;0.0;53.304173832999595
2030-02-25 06:00:00;0.0;;50.0;58.882745136205635;12.384717370501638;0.0;53.30905946462991
2030-02-25 07:00:00;0.0;;50.0;58.88307111648875;12.329611265110804;0.0;53.313945544056224
2030-02-25 08:00:00;0.0;;50.0;58.88339712664982;12.274500108931033;0.0;53.3188320713196
2030-02-25 09:00:00;0.0;;0.0;0.0;12.274500108931033;0.0;0.0
2030-02-25 10:00:00;0.0;;0.0;0.0;12.274500108931033;0.0;0.0
2030-02-25 11:00:00;0.0;;0.0;0.0;12.274500108931033;0.0;0.0
2030-02-25 12:00:00;0.0;;0.0;0.0;12.274500108931033;0.0;0.0
2030-02-25 13:00:00;0.0;;0.0;0.0;12.274500108931033;0.0;0.0
2030-02-25 14:00:00;0.0;;0.0;0.0;12.274500108931033;0.0;0.0
2030-02-25 15:00:00;0.0;;50.0;58.88372316669158;12.21938390149939;0.0;53.32371904646108
2030-02-25 16:00:00;0.0;;49.99999999999999;58.88404923661676;12.164262642352899;0.0;53.3286064695217
2030-02-25 17:00:00;0.0;;50.0;58.88437533642813;12.109136331028543;0.0;53.333494340542536
2030-02-25 18:00:00;0.0;;50.0;58.88470146612839;12.05400496706326;0.0;53.33838265956464
2030-02-25 19:00:00;0.0;;50.0;58.885027625720305;11.998868549993949;0.0;53.34327142662906
2030-02-25 20:00:00;0.0;;50.0;58.88535381520661;11.94372707935746;0.0;53.34816064177687
2030-02-25 21:00:00;0.0;;50.0;58.88568003459004;11.888580554690607;0.0;53.35305030504915
2030-02-25 22:00:00;0.0;;50.0;58.886006283873336;11.83342897553016;0.0;53.35794041648696
2030-02-25 23:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 00:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 01:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 02:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 03:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 04:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 05:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 06:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 07:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 08:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 09:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 10:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 11:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 12:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 13:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 14:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 15:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 16:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 17:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 18:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 19:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 20:00:00;0.0;;0.0;0.0;11.83342897553016;0.0;0.0
2030-02-26 21:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-26 22:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-26 23:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 00:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 01:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 02:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 03:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 04:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 05:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 06:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 07:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 08:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 09:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 10:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 11:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 12:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 13:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 14:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 15:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 16:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 17:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 18:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 19:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 20:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 21:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 22:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-27 23:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 00:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 01:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 02:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 03:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 04:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 05:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 06:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 07:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 08:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 09:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 10:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 11:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 12:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 13:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 14:00:00;0.0;;0.0;0.0;11.833428975530207;0.0;0.0
2030-02-28 15:00:00;0.0;;50.0;58.88633256305924;11.778272341412892;0.0;53.36283097613138
2030-02-28 16:00:00;0.0;;50.0;58.88665887215049;11.723110651875393;0.0;53.36772198402349
2030-02-28 17:00:00;0.0;;50.0;58.886985211149835;11.667943906454353;0.0;53.37261344020438
2030-02-28 18:00:00;0.0;;50.0;58.887311580060015;11.61277210468637;0.0;53.37750534471513
2030-02-28 19:00:00;0.0;;50.0;58.88763797888376;11.557595246108;0.0;53.38239769759685
2030-02-28 20:00:00;0.0;;50.0;58.88796440762382;11.502413330255761;0.0;53.387290498890614
2030-02-28 21:00:00;0.0;;50.0;58.88829086628294;11.447226356666123;0.0;53.39218374863753
2030-02-28 22:00:00;0.0;;50.0;58.888617354863854;11.392034324875516;0.0;53.3970774468787
2030-02-28 23:00:00;0.0;;50.0;58.888943873369314;11.336837234420326;0.0;53.40197159365523
2030-03-01 00:00:00;0.0;;50.0;58.88927042180205;11.2816350848369;0.0;53.40686618900824
2030-03-01 01:00:00;0.0;;50.0;58.88959700016482;11.226427875661537;0.0;53.41176123297883
2030-03-01 02:00:00;0.0;;50.0;58.88992360846036;11.171215606430499;0.0;53.41665672560813
2030-03-01 03:00:00;0.0;;50.0;58.89025024669141;11.115998276680001;0.0;53.42155266693726
2030-03-01 04:00:00;0.0;;50.0;58.890576914860716;11.060775885946219;0.0;53.42644905700734
2030-03-01 05:00:00;0.0;;50.0;58.89090361297103;11.005548433765284;0.0;53.4313458958595
2030-03-01 06:00:00;0.0;;50.0;58.891230341025086;10.950315919673287;0.0;53.436243183534884
2030-03-01 07:00:00;0.0;;50.0;58.891557099025626;10.895078343206272;0.0;53.44114092007462
2030-03-01 08:00:00;0.0;;0.0;0.0;10.895078343206272;0.0;0.0
2030-03-01 09:00:00;0.0;;0.0;0.0;10.895078343206272;0.0;0.0
2030-03-01 10:00:00;0.0;;0.0;0.0;10.895078343206272;0.0;0.0
2030-03-01 11:00:00;0.0;;0.0;0.0;10.895078343206272;0.0;0.0
2030-03-01 12:00:00;0.0;;0.0;0.0;10.895078343206272;0.0;0.0
2030-03-01 13:00:00;0.0;;0.0;0.0;10.895078343206272;0.0;0.0
